lat,lon,Solar_farm_present,State,panel.area,power,panels,landscape.area,water,urban,Address,slope,land_cover,elevation,solrad_annual,ac_monthly,poa_monthly,solrad_monthly,dc_monthly,ac_annual,demand_5km_MWh,demand_10km_MWh,demand_20km_MWh,demand_50km_MWh
34.86461663725625,-118.34524033389428,1.0,CA,0.906058469657233,37.1460698101892,4.0,1.04538677526356,0.0,0.0,"VM54+J2 Rosamond, CA, USA",0.0,1.0,774.0,6.677533870674581,"[138695.5903333582, 137538.0009555386, 173716.817967914, 162676.0632839731, 166691.029110392, 153932.2481823437, 157803.0803108772, 164897.1396755691, 167758.9414712014, 167504.4710179393, 147171.1761341997, 135723.4772407807]","[170.556872439084, 171.4333412154493, 222.4799591951454, 211.0995354323988, 219.5036376578528, 209.5057530275004, 216.3784087354037, 227.3966728346107, 224.7711854900346, 215.7301669574329, 184.5021309997397, 164.6544577539333]","[5.501834594809162, 6.12261932912319, 7.176772877262755, 7.036651181079959, 7.080762505092025, 6.98352510091668, 6.97994866888399, 7.335376543051957, 7.492372849667819, 6.959037643788156, 6.150071033324658, 5.311434121094622]","[145496.0810916274, 144502.7098706881, 182097.7552310582, 170233.5470231731, 174584.5484519364, 161312.901940821, 165383.4600014841, 172646.2693792007, 175468.9798584408, 175252.0097879159, 153874.6170440067, 142133.5364335681]",1874108.035684081,0.0,0.0,0.0,0.0
34.923278980506154,-118.34524033389428,1.0,CA,0.340598889600441,16.2898618681871,7.0,0.340598889600441,0.0,0.0,"WMG4+GX Rosamond, CA, USA",2.0,1.0,912.0,6.762623725894712,"[140669.2268590928, 146163.3855800577, 178798.0208232334, 165373.9315613226, 166569.208073159, 160466.628796713, 159371.7797370128, 166756.8150546242, 169526.7312008308, 169539.4316991208, 139847.2504001337, 138034.8507537714]","[172.1918447953268, 180.5666933521842, 228.0718695480397, 215.3610016704671, 220.4626590202741, 218.0362156965215, 217.8156179007639, 229.2366898178899, 226.4471832794683, 217.6656492627269, 174.8516753550407, 167.819292370155]","[5.55457563855893, 6.448810476863723, 7.357157082194829, 7.178700055682238, 7.111698678073358, 7.267873856550718, 7.026310254863351, 7.394731929609351, 7.548239442648943, 7.021472556862159, 5.828389178501356, 5.413525560327579]","[147534.4809677899, 153614.4380816296, 187955.3603785255, 173242.1652187347, 174457.4285093613, 168087.3273833128, 167009.7866468386, 174582.6430520798, 177316.2982107804, 177528.4533922148, 146466.955119356, 144529.2990276981]",1901117.26053907,0.0,0.0,0.0,0.0
34.94283309492279,-118.34524033389428,1.0,CA,0.118345629548533,6.68538554051684,8.0,0.118345629548533,0.0,0.0,"WMR7+H3 Rosamond, CA, USA",2.0,1.0,975.0,6.762623725894712,"[140669.2268590928, 146163.3855800577, 178798.0208232334, 165373.9315613226, 166569.208073159, 160466.628796713, 159371.7797370128, 166756.8150546242, 169526.7312008308, 169539.4316991208, 139847.2504001337, 138034.8507537714]","[172.1918447953268, 180.5666933521842, 228.0718695480397, 215.3610016704671, 220.4626590202741, 218.0362156965215, 217.8156179007639, 229.2366898178899, 226.4471832794683, 217.6656492627269, 174.8516753550407, 167.819292370155]","[5.55457563855893, 6.448810476863723, 7.357157082194829, 7.178700055682238, 7.111698678073358, 7.267873856550718, 7.026310254863351, 7.394731929609351, 7.548239442648943, 7.021472556862159, 5.828389178501356, 5.413525560327579]","[147534.4809677899, 153614.4380816296, 187955.3603785255, 173242.1652187347, 174457.4285093613, 168087.3273833128, 167009.7866468386, 174582.6430520798, 177316.2982107804, 177528.4533922148, 146466.955119356, 144529.2990276981]",1901117.26053907,0.0,0.0,0.0,0.0
34.66907549308991,-118.32366777686852,1.0,CA,0.133342630350191,7.39235595649746,6.0,0.133342630350191,0.0,0.0,"MMFH+6H Lancaster, CA, USA",2.0,1.0,848.0,6.60215369772234,"[138783.1819635831, 131178.1047777611, 163437.4125041521, 160709.4069379228, 160707.596966349, 153223.249654226, 155446.5740549344, 164236.6360707512, 162347.1673662361, 169352.7474089591, 147576.7585740002, 139945.0749579366]","[171.197332582014, 164.3052177858865, 210.4985805563061, 209.2852277295705, 213.683563557998, 207.5775364411905, 214.3740539977939, 225.9141263275668, 217.8491492321824, 220.8466581169887, 185.4019789920571, 170.126490009597]","[5.522494599419805, 5.86804349235309, 6.790276792138905, 6.97617425765235, 6.893018179290257, 6.91925121470635, 6.915292064444963, 7.287552462179574, 7.261638307739414, 7.124085745709315, 6.180065966401903, 5.487951290632162]","[145633.874332489, 137943.3485005962, 171323.9963096077, 168310.7988724835, 168384.3437615713, 160577.857879107, 162940.022968551, 171962.0520129064, 169834.7029335723, 177029.9373485509, 154314.6818829862, 146576.6543721287]",1846943.911236814,0.0,0.0,0.0,0.0
34.68862960750654,-118.32366777686852,1.0,CA,0.374978666951155,17.6645926097042,4.0,0.374978666951155,0.0,0.0,"MMVC+3V Lancaster, CA, USA",1.0,1.0,774.0,6.617642706270499,"[135574.5765970747, 134543.5459586406, 170338.6395280891, 159814.8520786969, 165014.1618434989, 153847.1794254829, 154961.7627710212, 162770.1367557371, 165724.1929060998, 166493.0527909841, 143322.5806860481, 132524.3415411345]","[167.6270267348375, 168.7158670981768, 219.2351892995304, 208.8537215772636, 216.2495787115495, 210.2406632288447, 214.6880642412271, 224.9928146907571, 224.3296408717675, 218.1086999199688, 180.8544649600771, 162.3147056644603]","[5.407323443059275, 6.025566682077744, 7.072102880630013, 6.961790719242121, 6.975792861662887, 7.008022107628157, 6.925421427136357, 7.257832731959907, 7.477654695725585, 7.03576451354738, 6.028482165335904, 5.235958247240654]","[142217.1495485167, 141341.4832972268, 178526.0175516097, 167368.9016425191, 172846.5572988854, 161224.7081264646, 162437.4728694501, 170441.4332927937, 173284.7746220552, 174045.3089500526, 149887.0262599117, 138791.6623192556]",1844929.02288251,0.0,0.0,0.0,0.0
34.72773783633981,-118.32366777686852,1.0,CA,0.0941543801703453,5.51384925932484,4.0,0.0941543801703453,0.0,0.0,"PMGJ+WH Lancaster, CA, USA",0.0,1.0,759.0,6.593284055728247,"[128311.4529101216, 126798.6529327744, 173443.0919006103, 160842.5815780149, 162978.4131107839, 154539.3349592328, 156028.2425589515, 163395.4864433923, 167383.799002379, 166740.0623372019, 143787.4867004995, 132626.7916008185]","[158.047017500564, 158.2560074886729, 223.1877554932873, 209.851420605887, 217.8206688094477, 211.3694449696867, 216.2080845241929, 225.9270183753376, 225.5243153919234, 218.3145236569927, 181.3489596339107, 162.2873134586003]","[5.098290887114966, 5.652000267452605, 7.199605015912492, 6.995047353529568, 7.026473187401539, 7.045648165656222, 6.974454339490093, 7.287968334688311, 7.517477179730781, 7.04240398893525, 6.044965321130356, 5.235074627696783]","[134598.2731592314, 133093.5704363877, 181760.6488873266, 168300.0353130276, 170744.3781883418, 161942.2904551836, 163543.1388317939, 171089.7680478522, 175051.5265128928, 174305.6101208703, 150373.4229049563, 138902.1963564829]",1836875.396034778,0.0,0.0,0.0,0.0
34.74729195075645,-118.32366777686852,1.0,CA,0.766325078008767,32.2571254219268,11.0,1.22728448032505,0.0,0.0,"PMVM+8R Lancaster, CA, USA",0.0,1.0,766.0,6.593284055728247,"[128311.4529101216, 126798.6529327744, 173443.0919006103, 160842.5815780149, 162978.4131107839, 154539.3349592328, 156028.2425589515, 163395.4864433923, 167383.799002379, 166740.0623372019, 143787.4867004995, 132626.7916008185]","[158.047017500564, 158.2560074886729, 223.1877554932873, 209.851420605887, 217.8206688094477, 211.3694449696867, 216.2080845241929, 225.9270183753376, 225.5243153919234, 218.3145236569927, 181.3489596339107, 162.2873134586003]","[5.098290887114966, 5.652000267452605, 7.199605015912492, 6.995047353529568, 7.026473187401539, 7.045648165656222, 6.974454339490093, 7.287968334688311, 7.517477179730781, 7.04240398893525, 6.044965321130356, 5.235074627696783]","[134598.2731592314, 133093.5704363877, 181760.6488873266, 168300.0353130276, 170744.3781883418, 161942.2904551836, 163543.1388317939, 171089.7680478522, 175051.5265128928, 174305.6101208703, 150373.4229049563, 138902.1963564829]",1836875.396034778,0.0,0.0,0.0,0.0
34.923278980506154,-118.32366777686852,1.0,CA,2.22082434000111,79.0592548890428,15.0,2.22082434000111,0.0,0.0,"WMJ8+HR Rosamond, CA, USA",1.0,1.0,883.0,6.762623725894712,"[140669.2268590928, 146163.3855800577, 178798.0208232334, 165373.9315613226, 166569.208073159, 160466.628796713, 159371.7797370128, 166756.8150546242, 169526.7312008308, 169539.4316991208, 139847.2504001337, 138034.8507537714]","[172.1918447953268, 180.5666933521842, 228.0718695480397, 215.3610016704671, 220.4626590202741, 218.0362156965215, 217.8156179007639, 229.2366898178899, 226.4471832794683, 217.6656492627269, 174.8516753550407, 167.819292370155]","[5.55457563855893, 6.448810476863723, 7.357157082194829, 7.178700055682238, 7.111698678073358, 7.267873856550718, 7.026310254863351, 7.394731929609351, 7.548239442648943, 7.021472556862159, 5.828389178501356, 5.413525560327579]","[147534.4809677899, 153614.4380816296, 187955.3603785255, 173242.1652187347, 174457.4285093613, 168087.3273833128, 167009.7866468386, 174582.6430520798, 177316.2982107804, 177528.4533922148, 146466.955119356, 144529.2990276981]",1901117.26053907,0.0,0.0,0.0,0.0
33.84780268759128,-118.30209521984274,1.0,CA,0.0121748108192421,,164.0,0.0374662925132066,0.0,1.0,"1000 Francisco St, Torrance, CA 90502, USA",0.0,1.0,15.0,5.993110647590998,"[128615.0933205333, 121268.6292132299, 151064.9865682581, 153884.9588185207, 148108.8748588113, 126652.0051804282, 148347.5415798798, 154589.7995868245, 147879.8943914921, 150794.3324514948, 130968.1219986784, 121000.0016971399]","[160.6551124158864, 153.6996503887183, 195.9793203160077, 199.6487281288021, 194.874886935513, 167.0783603373308, 196.7158885097683, 206.1886599074892, 196.7660646993535, 197.6284026939908, 167.3721812195303, 151.9999078541219]","[5.182422981157625, 5.489273228168509, 6.321913558580893, 6.654957604293403, 6.286286675339131, 5.569278677911027, 6.345673822895753, 6.651247093789973, 6.558868823311784, 6.375109764322284, 5.579072707317677, 4.903222834003931]","[134605.755707001, 127062.1124246144, 158177.4286717311, 161121.1174907281, 155303.8114794331, 133029.1883315319, 155576.4565848446, 161947.4548916288, 154787.5517318931, 157733.388363801, 137052.046450113, 126706.9058031645]",1683174.239665295,0.0,0.0,1150635.0,28515380.0
34.64952137867328,-118.30209521984274,1.0,CA,0.235818245844312,11.9507893071197,12.0,0.235818245844312,0.0,0.0,"MM5R+63 Lancaster, CA, USA",7.0,1.0,918.0,6.570216768848677,"[139819.3361119452, 134171.5370309996, 166563.0409257687, 160491.2694242058, 164608.2930319699, 153509.2771379536, 155304.9510298512, 162447.8808651736, 158543.0610517244, 169465.3991801698, 134920.2641162917, 131043.9153852757]","[172.2953789209358, 167.9978760391796, 214.9181124486892, 209.4774066681299, 217.7779435544492, 209.3499721003475, 214.8107166223022, 224.123464919622, 215.6331894719217, 221.5931828014754, 170.7251374321021, 160.5789610773675]","[5.557915449062445, 5.999924144256414, 6.93284233705449, 6.982580222270998, 7.025094953369329, 6.978332403344916, 6.929377955558135, 7.229789190955549, 7.18777298239739, 7.148167187144367, 5.690837914403402, 5.179966486366694]","[146467.5730628561, 140691.0094010575, 174380.7167230407, 168070.8790870932, 172427.809948313, 160874.3927731345, 162793.5602759004, 170107.5265497318, 165842.4369281667, 177129.0336353086, 141228.5101868939, 137198.5071487822]",1830888.225291328,0.0,0.0,0.0,0.0
34.66907549308991,-118.30209521984274,1.0,CA,2.35335809445505,83.016041516696,59.0,4.00404888459445,0.0,0.0,"9001-9601 W Ave L, Lancaster, CA 93536, USA",2.0,1.0,794.0,6.570216768848677,"[139819.3361119452, 134171.5370309996, 166563.0409257687, 160491.2694242058, 164608.2930319699, 153509.2771379536, 155304.9510298512, 162447.8808651736, 158543.0610517244, 169465.3991801698, 134920.2641162917, 131043.9153852757]","[172.2953789209358, 167.9978760391796, 214.9181124486892, 209.4774066681299, 217.7779435544492, 209.3499721003475, 214.8107166223022, 224.123464919622, 215.6331894719217, 221.5931828014754, 170.7251374321021, 160.5789610773675]","[5.557915449062445, 5.999924144256414, 6.93284233705449, 6.982580222270998, 7.025094953369329, 6.978332403344916, 6.929377955558135, 7.229789190955549, 7.18777298239739, 7.148167187144367, 5.690837914403402, 5.179966486366694]","[146467.5730628561, 140691.0094010575, 174380.7167230407, 168070.8790870932, 172427.809948313, 160874.3927731345, 162793.5602759004, 170107.5265497318, 165842.4369281667, 177129.0336353086, 141228.5101868939, 137198.5071487822]",1830888.225291328,0.0,0.0,0.0,0.0
34.68862960750654,-118.30209521984274,1.0,CA,3.12483430004858,105.416459512317,122.0,11.8935822827674,0.0,0.0,"MMQQ+HW Lancaster, CA, USA",1.0,1.0,753.0,6.660705562330938,"[128241.1482835144, 137774.940553894, 173170.4681451508, 161515.254825089, 165177.4031696389, 154215.1393792702, 154877.534012784, 162283.358402346, 165244.0492655504, 169018.4069647105, 149762.1399666257, 130624.4372990302]","[160.4580289181927, 171.7472105871453, 223.2649775898183, 211.2581206290448, 219.2204969227899, 211.1312465057953, 214.9029217717729, 224.5979300335844, 224.1897019869621, 221.5750515675327, 188.2819936563273, 160.9246000769163]","[5.176065448973959, 6.133828949540904, 7.202096051284462, 7.041937354301493, 7.071628932993222, 7.037708216859842, 6.93235231521848, 7.2450945172124, 7.472990066232072, 7.147582308630086, 6.276066455210909, 5.191116131513429]","[134241.0719142978, 144436.8702194193, 181533.24283249, 169127.543403517, 173020.3111114384, 161606.1853344607, 162350.4418097662, 169936.7240979116, 172785.4812446866, 176659.3346282655, 156567.004373902, 136747.2185572513]",1851904.280267601,0.0,0.0,0.0,0.0
34.70818372192318,-118.30209521984274,1.0,CA,0.955111054534875,38.833315948236,11.0,1.42255525239811,0.0,0.0,"PM8Q+3X Lancaster, CA, USA",0.0,1.0,746.0,6.660705562330938,"[128241.1482835144, 137774.940553894, 173170.4681451508, 161515.254825089, 165177.4031696389, 154215.1393792702, 154877.534012784, 162283.358402346, 165244.0492655504, 169018.4069647105, 149762.1399666257, 130624.4372990302]","[160.4580289181927, 171.7472105871453, 223.2649775898183, 211.2581206290448, 219.2204969227899, 211.1312465057953, 214.9029217717729, 224.5979300335844, 224.1897019869621, 221.5750515675327, 188.2819936563273, 160.9246000769163]","[5.176065448973959, 6.133828949540904, 7.202096051284462, 7.041937354301493, 7.071628932993222, 7.037708216859842, 6.93235231521848, 7.2450945172124, 7.472990066232072, 7.147582308630086, 6.276066455210909, 5.191116131513429]","[134241.0719142978, 144436.8702194193, 181533.24283249, 169127.543403517, 173020.3111114384, 161606.1853344607, 162350.4418097662, 169936.7240979116, 172785.4812446866, 176659.3346282655, 156567.004373902, 136747.2185572513]",1851904.280267601,0.0,0.0,0.0,0.0
34.72773783633981,-118.30209521984274,1.0,CA,2.35180631082535,82.9699198236829,11.0,2.35180631082535,0.0,0.0,"PMGV+3G Lancaster, CA, USA",0.0,1.0,748.0,6.628854019013761,"[128813.9855545966, 138486.8570906562, 168227.0089785086, 161054.1510162534, 165550.2267954262, 154914.9953997716, 155887.5548485124, 162903.7087644988, 166908.3207193447, 169339.6994686041, 147663.8947198759, 125020.7819695141]","[161.0855162479144, 172.5971680223599, 213.7933365587391, 210.2899806162858, 219.6573366502208, 212.165864485956, 216.2744365228458, 225.5227920494838, 225.0595159846402, 221.8512658199949, 187.8840873338645, 153.4131927834413]","[5.196306975739174, 6.164184572227138, 6.896559243830295, 7.009666020542861, 7.085720537103898, 7.0721954828652, 6.976594726543414, 7.274928775789799, 7.501983866154672, 7.156492445806289, 6.262802911128817, 4.94881267043359]","[134839.424767172, 145231.9793876494, 176533.8762868668, 168516.2083539584, 173406.8175293917, 162330.2406042679, 163395.9391227141, 170583.964995084, 174554.5095369753, 176998.2528886989, 154419.0668706155, 130996.3224333215]",1844771.185325563,0.0,0.0,0.0,0.0
34.74729195075645,-118.30209521984274,1.0,CA,1.07645358960205,42.9502706273678,5.0,1.07645358960205,0.0,0.0,"PMQW+VP Lancaster, CA, USA",1.0,1.0,742.0,6.628854019013761,"[128813.9855545966, 138486.8570906562, 168227.0089785086, 161054.1510162534, 165550.2267954262, 154914.9953997716, 155887.5548485124, 162903.7087644988, 166908.3207193447, 169339.6994686041, 147663.8947198759, 125020.7819695141]","[161.0855162479144, 172.5971680223599, 213.7933365587391, 210.2899806162858, 219.6573366502208, 212.165864485956, 216.2744365228458, 225.5227920494838, 225.0595159846402, 221.8512658199949, 187.8840873338645, 153.4131927834413]","[5.196306975739174, 6.164184572227138, 6.896559243830295, 7.009666020542861, 7.085720537103898, 7.0721954828652, 6.976594726543414, 7.274928775789799, 7.501983866154672, 7.156492445806289, 6.262802911128817, 4.94881267043359]","[134839.424767172, 145231.9793876494, 176533.8762868668, 168516.2083539584, 173406.8175293917, 162330.2406042679, 163395.9391227141, 170583.964995084, 174554.5095369753, 176998.2528886989, 154419.0668706155, 130996.3224333215]",1844771.185325563,0.0,0.0,0.0,0.0
34.766846065173084,-118.30209521984274,1.0,CA,0.305024059608459,14.8440788302922,4.0,0.305024059608459,0.0,0.0,"QM8R+62 Lancaster, CA, USA",0.0,1.0,748.0,6.721949939205864,"[142316.3672416214, 137447.4605278486, 169654.8455112738, 163637.0047945793, 167162.0803194522, 154885.3003616237, 155393.2418675057, 163303.4528635037, 168926.5462369417, 172117.2616499169, 145510.1627550195, 139691.925746764]","[175.3359693310575, 171.9691662149477, 218.0105062578625, 212.7713132955263, 220.5303018635181, 211.1909404166962, 215.349230116225, 225.5436961162805, 226.8116143713224, 224.2630222461289, 182.863791069704, 169.7126363047927]","[5.655999010679275, 6.141755936248132, 7.032596976060081, 7.092377109850878, 7.113880705274776, 7.039698013889875, 6.946749358587904, 7.275603100525178, 7.560387145710746, 7.234291040197706, 6.095459702323465, 5.474601171122345]","[149217.0017244279, 144467.1791286192, 177901.1896562472, 171381.741133824, 175077.441449296, 162300.965127275, 162881.9783185909, 170996.1243243662, 176675.1451383652, 179915.4197947558, 152146.6287758948, 146295.9649473149]",1880045.649876049,0.0,0.0,0.0,0.0
34.64952137867328,-118.28052266281696,1.0,CA,0.916494705119967,37.5062216988415,16.0,0.916494705119967,0.0,0.0,"MP38+MJ Lancaster, CA, USA",5.0,1.0,843.0,6.570216768848677,"[139819.3361119452, 134171.5370309996, 166563.0409257687, 160491.2694242058, 164608.2930319699, 153509.2771379536, 155304.9510298512, 162447.8808651736, 158543.0610517244, 169465.3991801698, 134920.2641162917, 131043.9153852757]","[172.2953789209358, 167.9978760391796, 214.9181124486892, 209.4774066681299, 217.7779435544492, 209.3499721003475, 214.8107166223022, 224.123464919622, 215.6331894719217, 221.5931828014754, 170.7251374321021, 160.5789610773675]","[5.557915449062445, 5.999924144256414, 6.93284233705449, 6.982580222270998, 7.025094953369329, 6.978332403344916, 6.929377955558135, 7.229789190955549, 7.18777298239739, 7.148167187144367, 5.690837914403402, 5.179966486366694]","[146467.5730628561, 140691.0094010575, 174380.7167230407, 168070.8790870932, 172427.809948313, 160874.3927731345, 162793.5602759004, 170107.5265497318, 165842.4369281667, 177129.0336353086, 141228.5101868939, 137198.5071487822]",1830888.225291328,0.0,0.0,0.0,0.0
34.72773783633981,-118.28052266281696,1.0,CA,1.35342732783549,52.0889089600046,101.0,4.11942666326491,0.0,0.0,"PP97+HG Lancaster, CA, USA",0.0,1.0,737.0,6.628854019013761,"[128813.9855545966, 138486.8570906562, 168227.0089785086, 161054.1510162534, 165550.2267954262, 154914.9953997716, 155887.5548485124, 162903.7087644988, 166908.3207193447, 169339.6994686041, 147663.8947198759, 125020.7819695141]","[161.0855162479144, 172.5971680223599, 213.7933365587391, 210.2899806162858, 219.6573366502208, 212.165864485956, 216.2744365228458, 225.5227920494838, 225.0595159846402, 221.8512658199949, 187.8840873338645, 153.4131927834413]","[5.196306975739174, 6.164184572227138, 6.896559243830295, 7.009666020542861, 7.085720537103898, 7.0721954828652, 6.976594726543414, 7.274928775789799, 7.501983866154672, 7.156492445806289, 6.262802911128817, 4.94881267043359]","[134839.424767172, 145231.9793876494, 176533.8762868668, 168516.2083539584, 173406.8175293917, 162330.2406042679, 163395.9391227141, 170583.964995084, 174554.5095369753, 176998.2528886989, 154419.0668706155, 130996.3224333215]",1844771.185325563,0.0,0.0,0.0,0.0
35.021049552589325,-118.28052266281696,1.0,CA,0.615901621746063,26.8330221061174,135.0,0.615901621746063,0.0,0.0,"13750 90th St W, Mojave, CA 93501, USA",2.0,1.0,1016.0,6.698317105267066,"[137849.5099592228, 136447.8409739375, 165528.5951721318, 165746.5003540427, 165551.8887722901, 157014.6688237423, 158551.480604793, 170647.6721069267, 166415.02592633, 170381.7956905557, 147971.8783362588, 144073.6003761586]","[168.6726747592864, 169.738742943998, 211.5465825231261, 214.1228474240391, 219.0025681862061, 211.2497530099933, 216.4767680454306, 234.2661772339794, 223.3317590899973, 218.3269621577088, 184.3594967615192, 174.7245419276891]","[5.44105402449311, 6.062097962285642, 6.824083307197616, 7.13742824746797, 7.064598973748584, 7.041658433666442, 6.983121549852601, 7.556973459160627, 7.444391969666577, 7.042805230893832, 6.145316558717307, 5.636275546054488]","[144726.3338511554, 143930.2731659114, 174027.8838522314, 173463.1373755203, 173404.2090026464, 164508.5573594282, 166156.2881090883, 178606.7244991776, 174007.4430734262, 178492.6656707114, 154775.7446735932, 150936.8876247174]",1886180.457096385,0.0,0.0,0.0,0.0
34.141114403840795,-118.2589501057912,1.0,CA,0.0240797931090287,,350.0,2.06316459353833,0.0,1.0,"2103 Galleria Way, Glendale, CA 91210, USA",1.0,1.0,153.0,6.04980391818611,"[127323.3586252273, 123144.0243509576, 142359.2953070748, 139517.5737014054, 142064.7346088595, 136948.2325599915, 149503.6515021065, 160997.2975045037, 148203.3653634935, 146396.6407605677, 134606.0443966132, 133895.1423807978]","[161.0260309525526, 156.3928151089299, 184.3252575028133, 183.596027030051, 188.7688569001459, 183.7169727164556, 201.2124283478596, 216.7626469536086, 199.9342568284011, 193.2154250155232, 173.0574062323037, 167.0857388356292]","[5.194388095243633, 5.585457682461784, 5.945976048477847, 6.119867567668368, 6.089317964520835, 6.12389909054852, 6.490723495092245, 6.992343450116407, 6.664475227613369, 6.232755645662038, 5.768580207743457, 5.389862543084813]","[133269.606765627, 129081.057551697, 149225.1306827616, 146170.7018801795, 149050.2513192303, 143704.9671819046, 156779.1461424709, 168592.7294988529, 155122.1871025532, 153170.5937845452, 140814.242266881, 140129.632503032]",1684959.361061601,1027035.0,23861335.0,26056109.0,28515380.0
34.68862960750654,-118.2373775487654,1.0,CA,0.0681970027186871,,9.0,0.0681970027186871,0.0,1.0,"MQV8+M6 Lancaster, CA, USA",0.0,1.0,715.0,6.606870913631113,"[142374.6328176562, 138517.5138224763, 167515.092573202, 160633.526554515, 164621.3226291341, 153278.9332323252, 154151.924773091, 161841.3040704816, 163834.223940103, 165070.5889562061, 144401.7059950955, 122066.7823544147]","[175.9958689122135, 173.9347597182868, 216.6678810751878, 211.0811414433691, 218.6415250326308, 210.0920809663898, 214.1830365757866, 223.4206350853379, 221.0951229659824, 213.9146984030291, 182.4127156150703, 150.1912782651223]","[5.677286093942371, 6.211955704224528, 6.989286486296381, 7.036038048112304, 7.052952420407444, 7.003069365546327, 6.909130212122149, 7.207117260817353, 7.369837432199414, 6.900474142033197, 6.080423853835678, 4.844879944036204]","[149060.5712345759, 145302.5599481036, 175435.1239138388, 168222.7615980149, 172439.9571236834, 160631.9176318411, 161595.5819192859, 169483.0197160164, 171349.2351482024, 172643.4524173246, 151111.1665558306, 127902.8035205025]",1838307.551718701,0.0,0.0,0.0,0.0
34.70818372192318,-118.2373775487654,1.0,CA,0.04613988357687,,3.0,0.04613988357687,0.0,1.0,"PQ2C+6J Lancaster, CA, USA",0.0,1.0,717.0,6.606870913631113,"[142374.6328176562, 138517.5138224763, 167515.092573202, 160633.526554515, 164621.3226291341, 153278.9332323252, 154151.924773091, 161841.3040704816, 163834.223940103, 165070.5889562061, 144401.7059950955, 122066.7823544147]","[175.9958689122135, 173.9347597182868, 216.6678810751878, 211.0811414433691, 218.6415250326308, 210.0920809663898, 214.1830365757866, 223.4206350853379, 221.0951229659824, 213.9146984030291, 182.4127156150703, 150.1912782651223]","[5.677286093942371, 6.211955704224528, 6.989286486296381, 7.036038048112304, 7.052952420407444, 7.003069365546327, 6.909130212122149, 7.207117260817353, 7.369837432199414, 6.900474142033197, 6.080423853835678, 4.844879944036204]","[149060.5712345759, 145302.5599481036, 175435.1239138388, 168222.7615980149, 172439.9571236834, 160631.9176318411, 161595.5819192859, 169483.0197160164, 171349.2351482024, 172643.4524173246, 151111.1665558306, 127902.8035205025]",1838307.551718701,0.0,0.0,0.0,0.0
34.90372486608952,-118.2373775487654,1.0,CA,1.01211606843093,40.7770689219799,3.0,1.01211606843093,0.0,0.0,"65th St W, Rosamond, CA 93560, USA",2.0,1.0,786.0,6.767442800918233,"[138947.2332877049, 142282.8973813877, 179651.6210176704, 165115.8371353909, 169257.8686655241, 154047.6737724269, 158130.7406679798, 165672.4527530455, 170932.0189143835, 170843.9844490007, 151250.1919498966, 132707.7022932239]","[170.6110434131515, 177.2649463219604, 230.174430367303, 215.9601537383139, 222.9407628083161, 209.6940026477333, 216.9665185476753, 228.5897536044737, 229.0735595208199, 219.7863743732539, 188.4894453482419, 160.8378197216265]","[5.503582045585533, 6.330890940070014, 7.424981624751708, 7.198671791277129, 7.19163750994568, 6.989800088257777, 6.998919953150818, 7.37386301949915, 7.635785317360662, 7.089883044298514, 6.282981511608062, 5.188316765213757]","[145730.7138868193, 149504.0924736115, 188515.1011001266, 172904.4010312108, 177250.8293095314, 161432.567766906, 165718.6716084869, 173453.1696922019, 178760.3504684841, 178757.4472718593, 158327.7350145328, 139039.1296910337]",1898840.222287637,0.0,0.0,0.0,0.0
33.82824857317465,-118.21580499173965,1.0,CA,0.0102057165551968,,4.0,0.0102057165551968,0.0,1.0,"3800 Via Oro Ave, Long Beach, CA 90810, USA",0.0,1.0,10.0,5.909149240256941,"[124352.2751294058, 119756.4119590563, 146730.2783536364, 141670.1661055612, 142513.4391207671, 132536.3789802525, 148981.7361568656, 159424.5799980692, 148549.4115775444, 146264.8308094085, 130967.790088547, 117547.3338079737]","[155.3873825611783, 151.737011748956, 188.6528936048062, 184.7782483370167, 187.087172638437, 175.3412775837888, 198.277189624955, 211.6859274971642, 197.3873569516958, 192.5191564377781, 167.3046551480297, 147.6273236679888]","[5.012496211650914, 5.419178991034142, 6.085577213058263, 6.159274944567223, 6.03507008511087, 5.844709252792961, 6.396038374998549, 6.828578306360135, 6.579578565056526, 6.210295368960583, 5.576821838267656, 4.762171731225444]","[130190.9332539493, 125501.6396320941, 153742.0040785372, 148407.7134597296, 149512.3433576598, 139130.512168729, 156235.5162508876, 166951.6996208279, 155479.8180106771, 153039.1927124127, 137035.9559510261, 123122.3735734455]",1659294.632087091,0.0,0.0,1150635.0,28515380.0
