,lng,lat,number of cities,total population,min distance,max distance,name of the nearest city,"coordinates of the nearest city (lat,lng)",distance list,population list,cities name,cities locations,total   population
359,-121.99100247125018,40.3593227883304,1.0,121498.0,79.2235,79.2235,Redding,"(40.5698, -122.365)",[79.2235],[121498],['Redding'],"[(40.5698, -122.365)]",
360,-119.53173097031188,34.62996726425664,1.0,198240.0,108.67710000000001,108.67710000000001,Santa Barbara,"(34.4285, -119.7202)",[108.67710000000001],[198240],['Santa Barbara'],"[(34.4285, -119.7202)]",
361,-120.3730606943171,36.213850532004,2.0,178231.0,76.5089,105.8943,Hanford,"(36.3274, -119.6549)","[76.5089, 105.8943]","[95459, 82772]","['Hanford', 'Madera']","[(36.3274, -119.6549), (36.963, -120.0778)]",
362,-118.21580499173965,35.92053881575448,1.0,381732.0,174.1569,174.1569,Lancaster,"(34.6935, -118.1753)",[174.1569],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
363,-116.2095571883426,33.71092388667484,1.0,361831.0,4.3804,4.3804,Indio,"(33.7346, -116.2346)",[4.3804],[361831],['Indio'],"[(33.7346, -116.2346)]",
364,-115.13092933705389,33.945573259674454,1.0,361831.0,113.0512,113.0512,Indio,"(33.7346, -116.2346)",[113.0512],[361831],['Indio'],"[(33.7346, -116.2346)]",
365,-118.94927193061598,36.66359516358658,1.0,249804.0,80.1065,80.1065,Visalia,"(36.3276, -119.3269)",[80.1065],[249804],['Visalia'],"[(36.3276, -119.3269)]",
366,-115.90754138998176,34.141114403840795,1.0,361831.0,123.00460000000001,123.00460000000001,Indio,"(33.7346, -116.2346)",[123.00460000000001],[361831],['Indio'],"[(33.7346, -116.2346)]",
367,-121.43011598858006,36.46805401942024,1.0,199290.0,35.4705,35.4705,Salinas,"(36.6883, -121.6317)",[35.4705],[199290],['Salinas'],"[(36.6883, -121.6317)]",
368,-121.86156712909552,39.57715821166504,1.0,112132.0,22.651799999999998,22.651799999999998,Chico,"(39.7578, -121.8161)",[22.651799999999998],[112132],['Chico'],"[(39.7578, -121.8161)]",
369,-115.3682274643374,35.490348298588536,1.0,361831.0,402.9966,402.9966,Indio,"(33.7346, -116.2346)",[402.9966],[361831],['Indio'],"[(33.7346, -116.2346)]",
370,-121.6458415588378,37.660854998834914,2.0,186425.0,13.3399,35.7419,Livermore,"(37.6868, -121.7607)","[13.3399, 35.7419]","[88403, 98022]","['Livermore', 'Tracy']","[(37.6868, -121.7607), (37.7269, -121.4523)]",
371,-117.33133015368288,34.199776747090695,1.0,220821.0,9.4095,9.4095,San Bernardino,"(34.1416, -117.2943)",[9.4095],[220821],['San Bernardino'],"[(34.1416, -117.2943)]",
372,-121.17124530427076,37.89550437183452,2.0,506586.0,19.2441,21.0965,Manteca,"(37.7927, -121.2264)","[19.2441, 21.0965]","[99764, 406822]","['Manteca', 'Stockton']","[(37.7927, -121.2264), (37.9765, -121.3109)]",
373,-122.487171282843,40.0660110720809,1.0,121498.0,75.9259,75.9259,Redding,"(40.5698, -122.365)",[75.9259],[121498],['Redding'],"[(40.5698, -122.365)]",
374,-122.12043781340483,40.22244398741397,1.0,121498.0,57.5246,57.5246,Redding,"(40.5698, -122.365)",[57.5246],[121498],['Redding'],"[(40.5698, -122.365)]",
375,-114.9367763238219,33.14385456859246,1.0,110434.0,96.42139999999999,96.42139999999999,El Centro,"(32.7865, -115.5595)",[96.42139999999999],[110434],['El Centro'],"[(32.7865, -115.5595)]",
376,-117.33133015368288,35.177482467922395,1.0,389060.0,120.3313,120.3313,Victorville,"(34.5277, -117.3536)",[120.3313],[389060],['Victorville'],"[(34.5277, -117.3536)]",
377,-117.84907152230149,36.99601510866936,1.0,118488.0,432.052,432.052,Clovis,"(36.8278, -119.683)",[432.052],[118488],['Clovis'],"[(36.8278, -119.683)]",
378,-119.29443284302836,35.392577726505365,1.0,590845.0,32.7026,32.7026,Bakersfield,"(35.3529, -119.0359)",[32.7026],[590845],['Bakersfield'],"[(35.3529, -119.0359)]",
379,-116.18798463131684,34.453980234506936,1.0,361831.0,136.5853,136.5853,Indio,"(33.7346, -116.2346)",[136.5853],[361831],['Indio'],"[(33.7346, -116.2346)]",
380,-115.73496093377555,34.64952137867328,1.0,361831.0,214.5351,214.5351,Indio,"(33.7346, -116.2346)",[214.5351],[361831],['Indio'],"[(33.7346, -116.2346)]",
381,-117.223467368554,34.94283309492279,1.0,389060.0,68.4503,68.4503,Victorville,"(34.5277, -117.3536)",[68.4503],[389060],['Victorville'],"[(34.5277, -117.3536)]",
382,-122.42245361176568,38.46257368991691,2.0,400326.0,22.3409,45.652699999999996,Napa,"(38.2975, -122.301)","[22.3409, 45.652699999999996]","[86130, 314196]","['Napa', 'Santa Rosa']","[(38.2975, -122.301), (38.4458, -122.7067)]",
383,-116.61943577183231,33.67181565784158,1.0,191170.0,49.9988,49.9988,Hemet,"(33.7341, -116.9969)",[49.9988],[191170],['Hemet'],"[(33.7341, -116.9969)]",
384,-121.4732611026316,36.87869042216956,1.0,114461.0,28.8454,28.8454,Gilroy,"(37.0046, -121.5854)",[28.8454],[114461],['Gilroy'],"[(37.0046, -121.5854)]",
385,-115.95068650403331,32.79188050909305,1.0,110434.0,45.4325,45.4325,El Centro,"(32.7865, -115.5595)",[45.4325],[110434],['El Centro'],"[(32.7865, -115.5595)]",
386,-119.4454407422088,35.43168595533864,1.0,590845.0,49.187599999999996,49.187599999999996,Bakersfield,"(35.3529, -119.0359)",[49.187599999999996],[590845],['Bakersfield'],"[(35.3529, -119.0359)]",
387,-119.35915051410568,36.937352765419455,1.0,118488.0,37.921800000000005,37.921800000000005,Clovis,"(36.8278, -119.683)",[37.921800000000005],[118488],['Clovis'],"[(36.8278, -119.683)]",
388,-115.34665490731165,35.177482467922395,1.0,361831.0,310.1399,310.1399,Indio,"(33.7346, -116.2346)",[310.1399],[361831],['Indio'],"[(33.7346, -116.2346)]",
389,-118.60411101820358,34.64952137867328,1.0,275230.0,41.6676,41.6676,Santa Clarita,"(34.4175, -118.4964)",[41.6676],[275230],['Santa Clarita'],"[(34.4175, -118.4964)]",
390,-115.885968832956,33.534936856925135,1.0,361831.0,45.967800000000004,45.967800000000004,Indio,"(33.7346, -116.2346)",[45.967800000000004],[361831],['Indio'],"[(33.7346, -116.2346)]",
391,-115.97225906105908,33.632707429008306,1.0,361831.0,42.3212,42.3212,Indio,"(33.7346, -116.2346)",[42.3212],[361831],['Indio'],"[(33.7346, -116.2346)]",
392,-121.34382576047696,39.1469676944991,1.0,129536.0,40.0197,40.0197,Yuba City,"(39.1357, -121.6383)",[40.0197],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
393,-122.3145908266368,39.557604097248415,1.0,112132.0,70.9944,70.9944,Chico,"(39.7578, -121.8161)",[70.9944],[112132],['Chico'],"[(39.7578, -121.8161)]",
394,-119.8553193256985,36.89824453658619,1.0,719558.0,20.1345,20.1345,Fresno,"(36.783, -119.7939)",[20.1345],[719558],['Fresno'],"[(36.783, -119.7939)]",
395,-118.30209521984274,36.87869042216956,1.0,118488.0,496.3709,496.3709,Clovis,"(36.8278, -119.683)",[496.3709],[118488],['Clovis'],"[(36.8278, -119.683)]",
396,-119.4454407422088,35.92053881575448,1.0,249804.0,72.37060000000001,72.37060000000001,Visalia,"(36.3276, -119.3269)",[72.37060000000001],[249804],['Visalia'],"[(36.3276, -119.3269)]",
397,-118.53939334712626,35.50990241300517,1.0,590845.0,86.9123,86.9123,Bakersfield,"(35.3529, -119.0359)",[86.9123],[590845],['Bakersfield'],"[(35.3529, -119.0359)]",
398,-122.24987315555948,38.03238317275096,1.0,181882.0,13.6255,13.6255,Vallejo,"(38.1125, -122.2342)",[13.6255],[181882],['Vallejo'],"[(38.1125, -122.2342)]",
399,-117.67649106609528,35.58811887067171,1.0,389060.0,134.52870000000001,134.52870000000001,Victorville,"(34.5277, -117.3536)",[134.52870000000001],[389060],['Victorville'],"[(34.5277, -117.3536)]",
400,-116.23112974536838,36.116079959920825,1.0,361831.0,557.4645,557.4645,Indio,"(33.7346, -116.2346)",[557.4645],[361831],['Indio'],"[(33.7346, -116.2346)]",
401,-123.1774931076678,41.68900256866152,1.0,121498.0,245.0216,245.0216,Redding,"(40.5698, -122.365)",[245.0216],[121498],['Redding'],"[(40.5698, -122.365)]",
402,-117.223467368554,33.76958622992475,1.0,101089.0,14.5227,14.5227,Menifee,"(33.6909, -117.1849)",[14.5227],[101089],['Menifee'],"[(33.6909, -117.1849)]",
403,-119.1002798297964,36.95690687983609,1.0,118488.0,106.964,106.964,Clovis,"(36.8278, -119.683)",[106.964],[118488],['Clovis'],"[(36.8278, -119.683)]",
404,-118.2373775487654,36.91779865100282,1.0,118488.0,494.6036,494.6036,Clovis,"(36.8278, -119.683)",[494.6036],[118488],['Clovis'],"[(36.8278, -119.683)]",
405,-120.02789978190472,35.43168595533864,1.0,142230.0,143.1715,143.1715,Santa Maria,"(34.9333, -120.4431)",[143.1715],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
406,-122.1420103704306,38.794993634999685,1.0,102256.0,70.3001,70.3001,Vacaville,"(38.3587, -121.9673)",[70.3001],[102256],['Vacaville'],"[(38.3587, -121.9673)]",
407,-120.955519734013,37.54353031233511,1.0,103359.0,12.3305,12.3305,Turlock,"(37.5053, -120.8588)",[12.3305],[103359],['Turlock'],"[(37.5053, -120.8588)]",
408,-123.350073563874,40.65263450457992,1.0,121498.0,134.2645,134.2645,Redding,"(40.5698, -122.365)",[134.2645],[121498],['Redding'],"[(40.5698, -122.365)]",
409,-114.80734098166728,33.534936856925135,1.0,110434.0,192.01420000000002,192.01420000000002,El Centro,"(32.7865, -115.5595)",[192.01420000000002],[110434],['El Centro'],"[(32.7865, -115.5595)]",
410,-121.32225320345118,36.09652584550419,1.0,199290.0,114.1729,114.1729,Salinas,"(36.6883, -121.6317)",[114.1729],[199290],['Salinas'],"[(36.6883, -121.6317)]",
411,-120.35148813729133,35.959647044587754,2.0,237689.0,136.33929999999998,166.7016,Hanford,"(36.3274, -119.6549)","[136.33929999999998, 166.7016]","[95459, 142230]","['Hanford', 'Santa Maria']","[(36.3274, -119.6549), (34.9333, -120.4431)]",
412,-119.423868185183,34.47353434892357,1.0,198240.0,61.106199999999994,61.106199999999994,Santa Barbara,"(34.4285, -119.7202)",[61.106199999999994],[198240],['Santa Barbara'],"[(34.4285, -119.7202)]",
413,-119.70431142651807,34.68862960750654,1.0,198240.0,74.0293,74.0293,Santa Barbara,"(34.4285, -119.7202)",[74.0293],[198240],['Santa Barbara'],"[(34.4285, -119.7202)]",
414,-120.82608439185836,41.72811079749479,1.0,121498.0,249.7303,249.7303,Redding,"(40.5698, -122.365)",[249.7303],[121498],['Redding'],"[(40.5698, -122.365)]",
415,-122.4008810547399,39.63582055491495,1.0,112132.0,73.7657,73.7657,Chico,"(39.7578, -121.8161)",[73.7657],[112132],['Chico'],"[(39.7578, -121.8161)]",
416,-119.16499750087372,34.06289794617425,1.0,366330.0,19.3722,19.3722,Oxnard,"(34.1964, -119.1815)",[19.3722],[366330],['Oxnard'],"[(34.1964, -119.1815)]",
417,-117.69806362312106,35.998755273421025,1.0,381732.0,186.7475,186.7475,Lancaster,"(34.6935, -118.1753)",[186.7475],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
418,-116.23112974536838,35.66633532833824,1.0,361831.0,489.9928,489.9928,Indio,"(33.7346, -116.2346)",[489.9928],[361831],['Indio'],"[(33.7346, -116.2346)]",
419,-121.66741411586356,39.0883053512492,1.0,129536.0,8.7723,8.7723,Yuba City,"(39.1357, -121.6383)",[8.7723],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
420,-117.41762038178598,33.51538274250851,1.0,509526.0,30.694200000000002,30.694200000000002,Murrieta,"(33.5719, -117.1909)",[30.694200000000002],[509526],['Murrieta'],"[(33.5719, -117.1909)]",
421,-115.26036467920852,35.43168595533864,1.0,361831.0,414.8213,414.8213,Indio,"(33.7346, -116.2346)",[414.8213],[361831],['Indio'],"[(33.7346, -116.2346)]",
422,-120.26519790918825,39.75314524141475,1.0,112132.0,212.3654,212.3654,Chico,"(39.7578, -121.8161)",[212.3654],[112132],['Chico'],"[(39.7578, -121.8161)]",
423,-121.08495507616766,35.900984701337855,1.0,199290.0,116.5511,116.5511,Salinas,"(36.6883, -121.6317)",[116.5511],[199290],['Salinas'],"[(36.6883, -121.6317)]",
424,-119.618021198415,36.4484999050036,2.0,345263.0,16.8489,42.341,Hanford,"(36.3274, -119.6549)","[16.8489, 42.341]","[95459, 249804]","['Hanford', 'Visalia']","[(36.3274, -119.6549), (36.3276, -119.3269)]",
425,-119.29443284302836,37.58263854116838,1.0,118488.0,146.0061,146.0061,Clovis,"(36.8278, -119.683)",[146.0061],[118488],['Clovis'],"[(36.8278, -119.683)]",
426,-119.83374676867274,38.16926197366739,1.0,719558.0,243.51170000000002,243.51170000000002,Fresno,"(36.783, -119.7939)",[243.51170000000002],[719558],['Fresno'],"[(36.783, -119.7939)]",
427,-118.88455425953865,37.38709739700204,1.0,118488.0,134.8951,134.8951,Clovis,"(36.8278, -119.683)",[134.8951],[118488],['Clovis'],"[(36.8278, -119.683)]",
428,-118.755118917384,37.01556922308599,1.0,118488.0,128.31189999999998,128.31189999999998,Clovis,"(36.8278, -119.683)",[128.31189999999998],[118488],['Clovis'],"[(36.8278, -119.683)]",
429,-119.38072307113148,38.36480311783374,1.0,118488.0,323.57959999999997,323.57959999999997,Clovis,"(36.8278, -119.683)",[323.57959999999997],[118488],['Clovis'],"[(36.8278, -119.683)]",
430,-119.40229562815723,38.1105996304175,1.0,118488.0,316.2219,316.2219,Clovis,"(36.8278, -119.683)",[316.2219],[118488],['Clovis'],"[(36.8278, -119.683)]",
431,-118.56096590415204,36.99601510866936,1.0,118488.0,397.36809999999997,397.36809999999997,Clovis,"(36.8278, -119.683)",[397.36809999999997],[118488],['Clovis'],"[(36.8278, -119.683)]",
432,-119.33757795707992,37.77817968533472,1.0,118488.0,220.7336,220.7336,Clovis,"(36.8278, -119.683)",[220.7336],[118488],['Clovis'],"[(36.8278, -119.683)]",
433,-119.7690290975954,38.36480311783374,1.0,719558.0,267.47970000000004,267.47970000000004,Fresno,"(36.783, -119.7939)",[267.47970000000004],[719558],['Fresno'],"[(36.783, -119.7939)]",
434,-119.51015841328612,37.87595025741789,1.0,118488.0,204.3018,204.3018,Clovis,"(36.8278, -119.683)",[204.3018],[118488],['Clovis'],"[(36.8278, -119.683)]",
435,-119.03556215871907,37.42620562583531,1.0,118488.0,141.16029999999998,141.16029999999998,Clovis,"(36.8278, -119.683)",[141.16029999999998],[118488],['Clovis'],"[(36.8278, -119.683)]",
436,-119.25128772897682,37.26977271050223,1.0,118488.0,96.8198,96.8198,Clovis,"(36.8278, -119.683)",[96.8198],[118488],['Clovis'],"[(36.8278, -119.683)]",
437,-119.7690290975954,38.227924316917296,1.0,719558.0,276.0989,276.0989,Fresno,"(36.783, -119.7939)",[276.0989],[719558],['Fresno'],"[(36.783, -119.7939)]",
438,-118.6688286892809,37.48486796908521,1.0,118488.0,333.2579,333.2579,Clovis,"(36.8278, -119.683)",[333.2579],[118488],['Clovis'],"[(36.8278, -119.683)]",
439,-120.00632722487892,38.65811483408325,2.0,233208.0,149.727,159.0914,Citrus Heights,"(38.6948, -121.288)","[149.727, 159.0914]","[87521, 145687]","['Citrus Heights', 'Roseville']","[(38.6948, -121.288), (38.7703, -121.3196)]",
440,-119.68273886949233,38.44301957550027,1.0,118488.0,279.146,279.146,Clovis,"(36.8278, -119.683)",[279.146],[118488],['Clovis'],"[(36.8278, -119.683)]",
441,-119.98475466785315,38.61900660524998,2.0,183430.0,182.2158,190.69060000000002,Citrus Heights,"(38.6948, -121.288)","[182.2158, 190.69060000000002]","[87521, 95909]","['Citrus Heights', 'Arden-Arcade']","[(38.6948, -121.288), (38.6017, -121.3845)]",
442,-117.8274989652757,36.58537870592004,1.0,249804.0,436.0925,436.0925,Visalia,"(36.3276, -119.3269)",[436.0925],[249804],['Visalia'],"[(36.3276, -119.3269)]",
443,-118.755118917384,37.13289390958579,1.0,118488.0,373.2162,373.2162,Clovis,"(36.8278, -119.683)",[373.2162],[118488],['Clovis'],"[(36.8278, -119.683)]",
444,-118.62568357522936,36.46805401942024,1.0,249804.0,90.0242,90.0242,Visalia,"(36.3276, -119.3269)",[90.0242],[249804],['Visalia'],"[(36.3276, -119.3269)]",
445,-119.31600540005414,37.60219265558501,1.0,118488.0,145.9895,145.9895,Clovis,"(36.8278, -119.683)",[145.9895],[118488],['Clovis'],"[(36.8278, -119.683)]",
446,-118.38838544794584,36.370283447337066,1.0,249804.0,94.78569999999999,94.78569999999999,Visalia,"(36.3276, -119.3269)",[94.78569999999999],[249804],['Visalia'],"[(36.3276, -119.3269)]",
447,-119.16499750087372,37.83684202858462,1.0,118488.0,268.544,268.544,Clovis,"(36.8278, -119.683)",[268.544],[118488],['Clovis'],"[(36.8278, -119.683)]",
448,-118.4099580049716,36.722257506836485,1.0,249804.0,433.51279999999997,433.51279999999997,Visalia,"(36.3276, -119.3269)",[433.51279999999997],[249804],['Visalia'],"[(36.3276, -119.3269)]",
449,-117.63334595204373,34.297547319173866,1.0,173946.0,39.4168,39.4168,Rancho Cucamonga,"(34.1247, -117.5667)",[39.4168],[173946],['Rancho Cucamonga'],"[(34.1247, -117.5667)]",
450,-119.2728602860026,37.68040911325155,1.0,118488.0,146.2639,146.2639,Clovis,"(36.8278, -119.683)",[146.2639],[118488],['Clovis'],"[(36.8278, -119.683)]",
451,-119.59644864138922,38.2865866601672,1.0,118488.0,300.019,300.019,Clovis,"(36.8278, -119.683)",[300.019],[118488],['Clovis'],"[(36.8278, -119.683)]",
452,-118.38838544794584,36.976460994252726,1.0,118488.0,511.3369,511.3369,Clovis,"(36.8278, -119.683)",[511.3369],[118488],['Clovis'],"[(36.8278, -119.683)]",
453,-118.32366777686852,36.56582459150341,1.0,249804.0,406.1065,406.1065,Visalia,"(36.3276, -119.3269)",[406.1065],[249804],['Visalia'],"[(36.3276, -119.3269)]",
454,-118.47467567604892,36.80047396450302,1.0,118488.0,143.8999,143.8999,Clovis,"(36.8278, -119.683)",[143.8999],[118488],['Clovis'],"[(36.8278, -119.683)]",
455,-119.03556215871907,37.13289390958579,1.0,118488.0,103.945,103.945,Clovis,"(36.8278, -119.683)",[103.945],[118488],['Clovis'],"[(36.8278, -119.683)]",
456,-118.6688286892809,37.44575974025194,1.0,118488.0,343.321,343.321,Clovis,"(36.8278, -119.683)",[343.321],[118488],['Clovis'],"[(36.8278, -119.683)]",
457,-118.47467567604892,36.99601510866936,1.0,118488.0,511.2035,511.2035,Clovis,"(36.8278, -119.683)",[511.2035],[118488],['Clovis'],"[(36.8278, -119.683)]",
458,-120.2004802381109,38.91231832149949,1.0,145687.0,142.9324,142.9324,Roseville,"(38.7703, -121.3196)",[142.9324],[145687],['Roseville'],"[(38.7703, -121.3196)]",
459,-118.38838544794584,36.80047396450302,1.0,118488.0,501.2476,501.2476,Clovis,"(36.8278, -119.683)",[501.2476],[118488],['Clovis'],"[(36.8278, -119.683)]",
460,-119.35915051410568,38.20837020250067,1.0,118488.0,307.30170000000004,307.30170000000004,Clovis,"(36.8278, -119.683)",[307.30170000000004],[118488],['Clovis'],"[(36.8278, -119.683)]",
461,-118.64725613225514,37.01556922308599,1.0,118488.0,378.20459999999997,378.20459999999997,Clovis,"(36.8278, -119.683)",[378.20459999999997],[118488],['Clovis'],"[(36.8278, -119.683)]",
462,-119.53173097031188,38.03238317275096,1.0,118488.0,316.2219,316.2219,Clovis,"(36.8278, -119.683)",[316.2219],[118488],['Clovis'],"[(36.8278, -119.683)]",
463,-118.32366777686852,36.64404104916994,1.0,249804.0,415.27320000000003,415.27320000000003,Visalia,"(36.3276, -119.3269)",[415.27320000000003],[249804],['Visalia'],"[(36.3276, -119.3269)]",
464,-119.72588398354388,38.46257368991691,1.0,118488.0,279.1228,279.1228,Clovis,"(36.8278, -119.683)",[279.1228],[118488],['Clovis'],"[(36.8278, -119.683)]",
465,-118.53939334712626,36.87869042216956,1.0,118488.0,143.81789999999998,143.81789999999998,Clovis,"(36.8278, -119.683)",[143.81789999999998],[118488],['Clovis'],"[(36.8278, -119.683)]",
466,-119.70431142651807,38.46257368991691,1.0,118488.0,279.146,279.146,Clovis,"(36.8278, -119.683)",[279.146],[118488],['Clovis'],"[(36.8278, -119.683)]",
467,-119.68273886949233,38.13015374483413,1.0,118488.0,303.5799,303.5799,Clovis,"(36.8278, -119.683)",[303.5799],[118488],['Clovis'],"[(36.8278, -119.683)]",
468,-118.2373775487654,36.54627047708677,1.0,249804.0,406.079,406.079,Visalia,"(36.3276, -119.3269)",[406.079],[249804],['Visalia'],"[(36.3276, -119.3269)]",
469,-118.51782079010049,36.91779865100282,1.0,118488.0,143.81789999999998,143.81789999999998,Clovis,"(36.8278, -119.683)",[143.81789999999998],[118488],['Clovis'],"[(36.8278, -119.683)]",
470,-118.12951476363654,37.54353031233511,1.0,118488.0,437.259,437.259,Clovis,"(36.8278, -119.683)",[437.259],[118488],['Clovis'],"[(36.8278, -119.683)]",
471,-119.618021198415,38.30614077458384,1.0,118488.0,297.101,297.101,Clovis,"(36.8278, -119.683)",[297.101],[118488],['Clovis'],"[(36.8278, -119.683)]",
472,-118.6688286892809,37.23066448166897,1.0,118488.0,375.0403,375.0403,Clovis,"(36.8278, -119.683)",[375.0403],[118488],['Clovis'],"[(36.8278, -119.683)]",
473,-119.48858585626034,38.18881608808403,1.0,118488.0,317.41790000000003,317.41790000000003,Clovis,"(36.8278, -119.683)",[317.41790000000003],[118488],['Clovis'],"[(36.8278, -119.683)]",
474,-119.33757795707992,37.91505848625116,1.0,118488.0,224.33229999999998,224.33229999999998,Clovis,"(36.8278, -119.683)",[224.33229999999998],[118488],['Clovis'],"[(36.8278, -119.683)]",
475,-118.36681289092006,36.3311752185038,1.0,249804.0,234.894,234.894,Visalia,"(36.3276, -119.3269)",[234.894],[249804],['Visalia'],"[(36.3276, -119.3269)]",
476,-118.086369649585,37.50442208350184,1.0,118488.0,450.7592,450.7592,Clovis,"(36.8278, -119.683)",[450.7592],[118488],['Clovis'],"[(36.8278, -119.683)]",
477,-118.36681289092006,36.29206698967053,1.0,249804.0,218.52929999999998,218.52929999999998,Visalia,"(36.3276, -119.3269)",[218.52929999999998],[249804],['Visalia'],"[(36.3276, -119.3269)]",
478,-119.46701329923457,37.856396143001255,1.0,118488.0,210.886,210.886,Clovis,"(36.8278, -119.683)",[210.886],[118488],['Clovis'],"[(36.8278, -119.683)]",
479,-119.35915051410568,37.91505848625116,1.0,118488.0,222.4914,222.4914,Clovis,"(36.8278, -119.683)",[222.4914],[118488],['Clovis'],"[(36.8278, -119.683)]",
480,-119.51015841328612,37.954166715084426,1.0,118488.0,214.2379,214.2379,Clovis,"(36.8278, -119.683)",[214.2379],[118488],['Clovis'],"[(36.8278, -119.683)]",
481,-118.99241704466752,37.0742315663359,1.0,118488.0,119.0864,119.0864,Clovis,"(36.8278, -119.683)",[119.0864],[118488],['Clovis'],"[(36.8278, -119.683)]",
482,-119.423868185183,38.012829058334326,1.0,118488.0,274.4592,274.4592,Clovis,"(36.8278, -119.683)",[274.4592],[118488],['Clovis'],"[(36.8278, -119.683)]",
483,-118.47467567604892,37.01556922308599,1.0,118488.0,397.362,397.362,Clovis,"(36.8278, -119.683)",[397.362],[118488],['Clovis'],"[(36.8278, -119.683)]",
484,-118.2373775487654,37.64130088441828,1.0,118488.0,417.5745,417.5745,Clovis,"(36.8278, -119.683)",[417.5745],[118488],['Clovis'],"[(36.8278, -119.683)]",
485,-118.62568357522936,37.26977271050223,1.0,118488.0,370.3937,370.3937,Clovis,"(36.8278, -119.683)",[370.3937],[118488],['Clovis'],"[(36.8278, -119.683)]",
486,-118.86298170251288,36.976460994252726,1.0,118488.0,128.31189999999998,128.31189999999998,Clovis,"(36.8278, -119.683)",[128.31189999999998],[118488],['Clovis'],"[(36.8278, -119.683)]",
487,-119.63959375544076,38.30614077458384,1.0,118488.0,297.101,297.101,Clovis,"(36.8278, -119.683)",[297.101],[118488],['Clovis'],"[(36.8278, -119.683)]",
488,-118.2589501057912,37.46531385466857,1.0,118488.0,375.0057,375.0057,Clovis,"(36.8278, -119.683)",[375.0057],[118488],['Clovis'],"[(36.8278, -119.683)]",
489,-120.13576256703358,38.990534779166026,1.0,145687.0,181.40429999999998,181.40429999999998,Roseville,"(38.7703, -121.3196)",[181.40429999999998],[145687],['Roseville'],"[(38.7703, -121.3196)]",
490,-120.07104489595623,38.59945249083334,2.0,183430.0,138.2448,146.71970000000002,Citrus Heights,"(38.6948, -121.288)","[138.2448, 146.71970000000002]","[87521, 95909]","['Citrus Heights', 'Arden-Arcade']","[(38.6948, -121.288), (38.6017, -121.3845)]",
491,-119.55330352733766,38.09104551600086,1.0,118488.0,316.2219,316.2219,Clovis,"(36.8278, -119.683)",[316.2219],[118488],['Clovis'],"[(36.8278, -119.683)]",
492,-119.33757795707992,38.38435723225037,1.0,118488.0,330.4365,330.4365,Clovis,"(36.8278, -119.683)",[330.4365],[118488],['Clovis'],"[(36.8278, -119.683)]",
493,-119.7690290975954,38.42346546108364,1.0,175510.0,236.24089999999998,236.24089999999998,Elk Grove,"(38.4161, -121.3842)",[236.24089999999998],[175510],['Elk Grove'],"[(38.4161, -121.3842)]",
494,-119.22971517195104,37.89550437183452,1.0,118488.0,231.213,231.213,Clovis,"(36.8278, -119.683)",[231.213],[118488],['Clovis'],"[(36.8278, -119.683)]",
495,-118.8414091454871,37.52397619791847,1.0,118488.0,311.442,311.442,Clovis,"(36.8278, -119.683)",[311.442],[118488],['Clovis'],"[(36.8278, -119.683)]",
496,-118.21580499173965,36.35072933292044,1.0,249804.0,410.8827,410.8827,Visalia,"(36.3276, -119.3269)",[410.8827],[249804],['Visalia'],"[(36.3276, -119.3269)]",
497,-119.12185238682216,38.24747843133393,1.0,118488.0,305.439,305.439,Clovis,"(36.8278, -119.683)",[305.439],[118488],['Clovis'],"[(36.8278, -119.683)]",
498,-118.30209521984274,36.58537870592004,1.0,249804.0,406.116,406.116,Visalia,"(36.3276, -119.3269)",[406.116],[249804],['Visalia'],"[(36.3276, -119.3269)]",
499,-118.79826403143556,37.3088809393355,1.0,118488.0,360.2674,360.2674,Clovis,"(36.8278, -119.683)",[360.2674],[118488],['Clovis'],"[(36.8278, -119.683)]",
500,-119.66116631246652,38.227924316917296,1.0,118488.0,303.5799,303.5799,Clovis,"(36.8278, -119.683)",[303.5799],[118488],['Clovis'],"[(36.8278, -119.683)]",
501,-118.32366777686852,35.94009293017112,1.0,590845.0,147.97979999999998,147.97979999999998,Bakersfield,"(35.3529, -119.0359)",[147.97979999999998],[590845],['Bakersfield'],"[(35.3529, -119.0359)]",
502,-118.34524033389428,36.937352765419455,1.0,118488.0,510.6452,510.6452,Clovis,"(36.8278, -119.683)",[510.6452],[118488],['Clovis'],"[(36.8278, -119.683)]",
503,-118.38838544794584,36.60493282033668,1.0,249804.0,406.116,406.116,Visalia,"(36.3276, -119.3269)",[406.116],[249804],['Visalia'],"[(36.3276, -119.3269)]",
504,-118.49624823307472,36.89824453658619,1.0,118488.0,511.38390000000004,511.38390000000004,Clovis,"(36.8278, -119.683)",[511.38390000000004],[118488],['Clovis'],"[(36.8278, -119.683)]",
505,-119.35915051410568,38.44301957550027,1.0,118488.0,336.5848,336.5848,Clovis,"(36.8278, -119.683)",[336.5848],[118488],['Clovis'],"[(36.8278, -119.683)]",
506,-119.16499750087372,34.80595429400635,1.0,110572.0,148.8871,148.8871,San Buenaventura,"(34.2741, -119.2314)",[148.8871],[110572],['San Buenaventura'],"[(34.2741, -119.2314)]",
