lat,lon,State,panel.area,power,panels,landscape.area,water,urban,Address,demand_10km_MWh,demand_20km_MWh,demand_50km_MWh,land_cover,min distance to city (in miles),slope,elevation
34.29379450933633,-117.07616384785275,CA,,,,,,,,4974154.736842105,5116587.736842105,7891124.736842105,1.0,45.7503,22,1839
34.392355146648455,-117.07616384785275,CA,,,,,,,,4974154.736842105,4974154.736842105,5470330.736842105,1.0,43.6214,18,1530
34.49091578396058,-117.07616384785275,CA,,,,,,,,4974154.736842105,4974154.736842105,5116587.736842105,1.0,28.1375,10,1405
34.5894764212727,-117.07616384785275,CA,,,,,,,,4974154.736842105,4974154.736842105,5116587.736842105,1.0,31.0212,21,1191
34.688037058584825,-117.07616384785275,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,39.9753,8,1264
34.78659769589695,-117.07616384785275,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,67.525,4,921
34.88515833320908,-117.07616384785275,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,52.6343,5,688
34.9837189705212,-117.07616384785275,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,72.98610000000001,2,740
35.08227960783333,-117.07616384785275,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,90.038,5,993
35.180840245145454,-117.07616384785275,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,99.0,15,1125
35.27940088245758,-117.07616384785275,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,113.7396,0,927
35.377961519769705,-117.07616384785275,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,119.904,5,1120
35.476522157081824,-117.07616384785275,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,159.122,7,986
35.57508279439395,-117.07616384785275,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,198.4648,0,626
35.67364343170608,-117.07616384785275,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,187.6419,3,597
35.7722040690182,-117.07616384785275,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,192.0055,7,791
35.87076470633033,-117.07616384785275,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,438.4754,6,1126
35.96932534364245,-117.07616384785275,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,225.5867,28,1633
36.06788598095458,-117.07616384785275,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,220.1768,21,2163
36.166446618266704,-117.07616384785275,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,236.2641,33,2903
36.26500725557883,-117.07616384785275,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,238.2903,27,2413
36.36356789289095,-117.07616384785275,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,248.1703,5,1622
36.462128530203074,-117.07616384785275,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,284.3833,31,1368
36.5606891675152,-117.07616384785275,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,284.8141,39,712
36.659249804827326,-117.07616384785275,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,296.9838,2,-9
36.75781044213945,-117.07616384785275,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,307.7377,39,662
36.85637107945158,-117.07616384785275,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,347.667,5,1282
32.61826367503021,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,12774166.736842103,0.0,7.0171,1,188
32.71682431234233,-116.9674294442582,CA,,,,,,,,4974154.736842105,12774166.736842103,12774166.736842103,1.0,12.813,9,231
32.81538494965445,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,12774166.736842103,1.0,2.3821,1,120
32.91394558696658,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,12774166.736842103,1.0,16.948700000000002,16,343
33.0125062242787,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,12774166.736842103,1.0,30.5705,33,678
33.11106686159083,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,12774166.736842103,1.0,13.6297,8,357
33.209627498902954,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,19.0801,2,519
33.30818813621508,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,31.6733,27,477
33.406748773527205,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,45.9375,24,1202
33.50530941083933,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,29.2453,12,563
33.60387004815146,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,5188838.736842105,1.0,21.4375,4,645
33.702430685463575,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,7394948.736842105,1.0,7.1092,1,492
33.8009913227757,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,7891124.736842105,1.0,10.509,1,466
33.89955196008783,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,7891124.736842105,1.0,27.3097,11,788
33.99811259739995,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,7891124.736842105,1.0,34.7895,15,1112
34.09667323471208,-116.9674294442582,CA,,,,,,,,4974154.736842105,5116587.736842105,7891124.736842105,1.0,39.1249,6,1304
34.195233872024204,-116.9674294442582,CA,,,,,,,,5116587.736842105,5116587.736842105,7891124.736842105,0.0,74.0951,38,1937
34.29379450933633,-116.9674294442582,CA,,,,,,,,5116587.736842105,5116587.736842105,5685014.736842105,1.0,62.808,22,2290
34.392355146648455,-116.9674294442582,CA,,,,,,,,4974154.736842105,5116587.736842105,5470330.736842105,1.0,47.801,4,1153
34.49091578396058,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,5116587.736842105,1.0,49.1697,0,870
34.5894764212727,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,5116587.736842105,1.0,58.6343,1,932
34.688037058584825,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,5116587.736842105,1.0,71.3492,3,1066
34.78659769589695,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,72.4427,9,984
34.88515833320908,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,65.7087,1,620
34.9837189705212,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,80.13889999999999,2,819
35.08227960783333,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,80.7122,2,1162
35.180840245145454,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,97.0845,9,1102
35.27940088245758,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,167.0761,0,939
35.377961519769705,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,152.94129999999998,30,1398
35.476522157081824,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,153.0398,6,885
35.57508279439395,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,155.11939999999998,2,772
35.67364343170608,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,371.4944,3,933
35.7722040690182,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,200.2584,2,586
35.87076470633033,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,431.7397,3,991
35.96932534364245,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,414.1509,7,984
36.06788598095458,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,423.9164,28,1275
36.166446618266704,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,422.3379000000001,6,643
36.26500725557883,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,444.3738,32,717
36.36356789289095,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,448.6012,20,385
36.462128530203074,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,321.2791,7,68
36.5606891675152,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,300.9442,0,-78
36.659249804827326,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,309.66020000000003,2,246
36.75781044213945,-116.9674294442582,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,306.4166,8,1097
32.61826367503021,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,12774166.736842103,1.0,20.5068,22,371
32.71682431234233,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,12774166.736842103,1.0,19.0424,12,301
32.81538494965445,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,12774166.736842103,1.0,11.8143,7,471
32.91394558696658,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,12774166.736842103,1.0,19.6824,22,588
33.0125062242787,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,12774166.736842103,1.0,31.9831,5,450
33.11106686159083,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,31.8072,12,304
33.209627498902954,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,43.4099,13,1030
33.30818813621508,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,47.9988,21,1624
33.406748773527205,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,37.1435,29,873
33.50530941083933,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,36.2797,10,659
33.60387004815146,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,35.539199999999994,7,1022
33.702430685463575,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,5188838.736842105,1.0,15.5676,1,655
33.8009913227757,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,5331271.736842105,1.0,30.0683,20,980
33.89955196008783,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,5685014.736842105,1.0,37.886,19,907
33.99811259739995,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,7891124.736842105,1.0,47.7349,7,1163
34.09667323471208,-116.85869504066363,CA,,,,,,,,4974154.736842105,5116587.736842105,5685014.736842105,1.0,47.7804,27,3135
34.195233872024204,-116.85869504066363,CA,,,,,,,,5116587.736842105,5116587.736842105,5685014.736842105,0.0,66.77069999999999,36,2092
34.29379450933633,-116.85869504066363,CA,,,,,,,,5116587.736842105,5116587.736842105,5470330.736842105,0.0,73.3913,6,2349
34.392355146648455,-116.85869504066363,CA,,,,,,,,4974154.736842105,5116587.736842105,5116587.736842105,1.0,55.2338,3,1065
34.49091578396058,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,5116587.736842105,1.0,55.238,1,892
34.5894764212727,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,5116587.736842105,1.0,64.9408,2,1064
34.688037058584825,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,5116587.736842105,1.0,80.5987,4,1227
34.78659769589695,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,77.6715,16,1122
34.88515833320908,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,71.9704,0,595
34.9837189705212,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,88.39160000000001,10,993
35.08227960783333,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,88.804,1,637
35.180840245145454,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,102.8744,4,988
35.27940088245758,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,121.23,2,1049
35.377961519769705,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,132.1765,10,1068
35.476522157081824,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,142.65810000000002,13,1131
35.57508279439395,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,363.1627,2,940
35.67364343170608,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,367.0423,3,862
35.7722040690182,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,374.6467,18,860
35.87076470633033,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,406.4809,7,506
35.96932534364245,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,406.5044,7,302
36.06788598095458,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,408.7166,2,14
36.166446618266704,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,420.1572,0,-82
36.26500725557883,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,432.5139,0,-84
36.36356789289095,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,444.8796,2,-70
36.462128530203074,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,320.5385,4,-25
36.5606891675152,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,308.8929,4,77
36.659249804827326,-116.85869504066363,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,330.518,40,1001
32.61826367503021,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,12774166.736842103,1.0,34.618300000000005,11,447
32.71682431234233,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,12774166.736842103,1.0,33.1952,20,767
32.81538494965445,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,12774166.736842103,1.0,28.3775,18,568
32.91394558696658,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,12774166.736842103,1.0,31.1609,21,719
33.0125062242787,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,54.7565,8,684
33.11106686159083,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,47.5695,15,755
33.209627498902954,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,58.606,9,1054
33.30818813621508,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,60.7314,10,1089
33.406748773527205,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,43.208400000000005,18,956
33.50530941083933,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,51.2602,2,1167
33.60387004815146,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,55.5787,3,1188
33.702430685463575,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,31.2546,25,1179
33.8009913227757,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,5188838.736842105,0.0,60.5264,13,1602
33.89955196008783,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,5331271.736842105,1.0,47.557,0,472
33.99811259739995,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,5331271.736842105,0.0,52.9127,40,1563
34.09667323471208,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,5331271.736842105,1.0,78.2723,19,2215
34.195233872024204,-116.74996063706908,CA,,,,,,,,4974154.736842105,5116587.736842105,5116587.736842105,0.0,81.8191,12,2750
34.29379450933633,-116.74996063706908,CA,,,,,,,,4974154.736842105,5116587.736842105,5116587.736842105,1.0,72.7269,20,1858
34.392355146648455,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,5116587.736842105,1.0,64.7842,5,1098
34.49091578396058,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,5116587.736842105,1.0,71.6567,2,994
34.5894764212727,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,5116587.736842105,1.0,70.4189,2,1075
34.688037058584825,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,92.8694,18,1246
34.78659769589695,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,90.1188,6,1027
34.88515833320908,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,84.0709,1,574
34.9837189705212,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,87.8831,2,570
35.08227960783333,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,97.2278,2,517
35.180840245145454,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,107.3545,2,869
35.27940088245758,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,119.2028,1,866
35.377961519769705,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,154.28470000000002,2,1045
35.476522157081824,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,150.7821,2,988
35.57508279439395,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,358.5838,3,705
35.67364343170608,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,356.1826,2,671
35.7722040690182,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,355.9341,9,952
35.87076470633033,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,401.421,5,342
35.96932534364245,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,394.4883,0,-69
36.06788598095458,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,370.8599,1,-77
36.166446618266704,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,355.2646,47,747
36.26500725557883,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,343.5136,17,733
36.36356789289095,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,334.9485,11,626
36.462128530203074,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,332.38370000000003,24,787
36.5606891675152,-116.74996063706908,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,340.1951,41,1128
32.61826367503021,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,48.7899,17,825
32.71682431234233,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,12774166.736842103,1.0,40.2667,8,815
32.81538494965445,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,40.364,21,1015
32.91394558696658,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,49.3484,18,1000
33.0125062242787,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,70.8487,24,1173
33.11106686159083,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,58.1784,7,1144
33.209627498902954,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,68.85730000000001,7,1164
33.30818813621508,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,62.8967,17,1054
33.406748773527205,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,55.8437,29,1669
33.50530941083933,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,63.629,0,1183
33.60387004815146,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,57.1279,22,1649
33.702430685463575,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,45.1847,6,1606
33.8009913227757,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,41.6229,21,2671
33.89955196008783,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,5116587.736842105,1.0,44.6864,0,336
33.99811259739995,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,5116587.736842105,1.0,53.8872,20,890
34.09667323471208,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,5116587.736842105,1.0,72.0875,14,1650
34.195233872024204,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,5116587.736842105,1.0,102.6673,18,2056
34.29379450933633,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,5116587.736842105,1.0,120.2509,22,1584
34.392355146648455,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,5116587.736842105,1.0,75.7237,1,899
34.49091578396058,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,5116587.736842105,1.0,75.80539999999999,2,897
34.5894764212727,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,5116587.736842105,1.0,80.477,2,1111
34.688037058584825,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,90.2259,10,1465
34.78659769589695,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,94.2213,10,638
34.88515833320908,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,97.287,1,554
34.9837189705212,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,93.6067,1,548
35.08227960783333,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,103.8202,20,837
35.180840245145454,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,119.2297,2,695
35.27940088245758,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,120.2678,0,715
35.377961519769705,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,134.2988,3,897
35.476522157081824,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,161.9425,11,1183
35.57508279439395,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,169.4602,0,624
35.67364343170608,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,350.9025,21,864
35.7722040690182,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,416.776,14,660
35.87076470633033,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,397.2736,2,9
35.96932534364245,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,398.222,33,976
36.06788598095458,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,418.2388,20,1333
36.166446618266704,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,362.7872,1,1608
36.26500725557883,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,351.6349,13,1126
36.36356789289095,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,344.8018,14,1001
36.462128530203074,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,341.7678,13,1379
36.5606891675152,-116.64122623347453,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,387.5914,13,918
32.61826367503021,-116.53249182987996,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,56.9756,12,1067
32.71682431234233,-116.53249182987996,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,63.6901,4,939
32.81538494965445,-116.53249182987996,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,45.902800000000006,2,1182
32.91394558696658,-116.53249182987996,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,56.7111,12,1522
33.0125062242787,-116.53249182987996,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,66.551,13,1281
33.11106686159083,-116.53249182987996,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,88.1318,1,762
33.209627498902954,-116.53249182987996,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,80.6765,3,1201
33.30818813621508,-116.53249182987996,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,80.6438,6,1530
33.406748773527205,-116.53249182987996,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,91.1941,9,1082
33.50530941083933,-116.53249182987996,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,59.2324,6,1224
33.60387004815146,-116.53249182987996,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,58.3774,7,1370
33.702430685463575,-116.53249182987996,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,41.3053,7,556
33.8009913227757,-116.53249182987996,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,32.5238,0,131
33.89955196008783,-116.53249182987996,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,36.6974,7,219
33.99811259739995,-116.53249182987996,CA,,,,,,,,4974154.736842105,4974154.736842105,5116587.736842105,1.0,47.249300000000005,16,549
34.09667323471208,-116.53249182987996,CA,,,,,,,,4974154.736842105,4974154.736842105,5116587.736842105,1.0,65.9251,8,918
34.195233872024204,-116.53249182987996,CA,,,,,,,,4974154.736842105,4974154.736842105,5116587.736842105,1.0,87.0534,4,1300
34.29379450933633,-116.53249182987996,CA,,,,,,,,4974154.736842105,4974154.736842105,5116587.736842105,1.0,85.26169999999999,12,1403
34.392355146648455,-116.53249182987996,CA,,,,,,,,4974154.736842105,4974154.736842105,5116587.736842105,1.0,84.0258,2,838
34.49091578396058,-116.53249182987996,CA,,,,,,,,4974154.736842105,4974154.736842105,5116587.736842105,1.0,94.6051,4,994
34.5894764212727,-116.53249182987996,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,88.2,4,968
